,type,event,start,end,satellite,lon,lat,poly,ID,l0_files,l1c_files
81,eruption,La_Palma_02,2021-09-30 00:00:00,2021-09-30 23:59:59,S2A,-17.8946, 28.6191,"POLYGON((-17.94566685670178 28.49276905545957,-17.94578923502937 28.7454093062801,-17.84341076497062 28.7454093062801,-17.84353314329822 28.49276905545957,-17.94566685670178 28.49276905545957))",81,"['S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120336_D10_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120340_D09_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120340_D10_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120343_D09_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120343_D10_N02.09.tar']","['S2A_MSIL1C_20210930T120331_N0301_R023_T27RYM_20210930T135223', 'S2A_MSIL1C_20210930T120331_N0301_R023_T28RBS_20210930T135223']"
82,non_eruption,La_Palma_02,2020-09-25 00:00:00,2020-09-25 23:59:59,S2A,-17.8946, 28.6191,"POLYGON((-17.94566685670178 28.49276905545957,-17.94578923502937 28.7454093062801,-17.84341076497062 28.7454093062801,-17.84353314329822 28.49276905545957,-17.94566685670178 28.49276905545957))",82,"['S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120336_D10_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120340_D09_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120340_D10_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120343_D09_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200925T135623_S20200925T120343_D10_N02.09.tar']","['S2A_MSIL1C_20200925T120331_N0209_R023_T27RYM_20200925T140209', 'S2A_MSIL1C_20200925T120331_N0209_R023_T28RBS_20200925T140209']"
83,non_eruption,Mayon_00,2017-04-10 00:00:00,2017-04-10 23:59:59,S2A,123.68535, 13.2278,"POLYGON((123.6392418490618 13.10125006526707,123.6391942532338 13.35434035737981,123.7315057467662 13.35434035737982,123.7314581509382 13.10125006526707,123.6392418490618 13.10125006526707))",83,"['S2A_OPER_MSI_L0__GR_SGS__20170410T071936_S20170410T022353_D07_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170410T071936_S20170410T022356_D07_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170410T071936_S20170410T022356_D08_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170410T071936_S20170410T022400_D07_N02.04.tar']",['S2A_MSIL1C_20170410T022321_N0204_R103_T51PWQ_20170410T022324']
84,eruption,Mayon_00,2018-01-20 00:00:00,2018-01-20 23:59:59,S2B,123.68535, 13.2278,"POLYGON((123.6392418490618 13.10125006526707,123.6391942532338 13.35434035737981,123.7315057467662 13.35434035737982,123.7314581509382 13.10125006526707,123.6392418490618 13.10125006526707))",84,"['S2A_OPER_MSI_L0__GR_SGS__20170410T071936_S20170410T022353_D07_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170410T071936_S20170410T022356_D07_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170410T071936_S20170410T022356_D08_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170410T071936_S20170410T022400_D07_N02.04.tar']",['S2B_MSIL1C_20180120T022319_N0206_R103_T51PWQ_20180120T034250']
85,non_eruption,Mayon_01,2016-11-21 00:00:00,2016-11-21 23:59:59,S2A,123.68535, 13.2278,"POLYGON((123.6392418490618 13.10125006526707,123.6391942532338 13.35434035737981,123.7315057467662 13.35434035737982,123.7314581509382 13.10125006526707,123.6392418490618 13.10125006526707))",85,"['S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022353_D07_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022353_D08_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022356_D07_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022356_D08_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022400_D07_N02.04.tar']",['S2A_MSIL1C_20161121T022322_N0204_R103_T51PWQ_20161121T022324']
86,eruption,Mayon_01,2018-01-30 00:00:00,2018-01-30 23:59:59,S2B,123.68535, 13.2278,"POLYGON((123.6392418490618 13.10125006526707,123.6391942532338 13.35434035737981,123.7315057467662 13.35434035737982,123.7314581509382 13.10125006526707,123.6392418490618 13.10125006526707))",86,"['S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022353_D07_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022353_D08_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022356_D07_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022356_D08_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161121T071617_S20161121T022400_D07_N02.04.tar']",['S2B_MSIL1C_20180130T022319_N0206_R103_T51PWQ_20180130T072251']
87,non_eruption,Mayon_02,2017-11-11 00:00:00,2017-11-11 23:59:59,S2B,123.68689, 13.2542,"POLYGON((123.6407769306498 13.12765031669398,123.6407292312526 13.38074008643797,123.7330507687474 13.38074008643797,123.7330030693502 13.12765031669398,123.6407769306498 13.12765031669398))",87,"['S2B_OPER_MSI_L0__GR_SGS__20171111T071549_S20171111T022341_D07_N02.06.tar', 'S2B_OPER_MSI_L0__GR_SGS__20171111T071549_S20171111T022344_D07_N02.06.tar', 'S2B_OPER_MSI_L0__GR_SGS__20171111T071549_S20171111T022348_D07_N02.06.tar']",['S2B_MSIL1C_20171111T022309_N0206_R103_T51PWQ_20171111T072311']
88,eruption,Mayon_02,2018-02-09 00:00:00,2018-02-09 23:59:59,S2B,123.68689, 13.2542,"POLYGON((123.6407769306498 13.12765031669398,123.6407292312526 13.38074008643797,123.7330507687474 13.38074008643797,123.7330030693502 13.12765031669398,123.6407769306498 13.12765031669398))",88,"['S2B_OPER_MSI_L0__GR_SGS__20171111T071549_S20171111T022341_D07_N02.06.tar', 'S2B_OPER_MSI_L0__GR_SGS__20171111T071549_S20171111T022344_D07_N02.06.tar', 'S2B_OPER_MSI_L0__GR_SGS__20171111T071549_S20171111T022348_D07_N02.06.tar']",['S2B_MSIL1C_20180209T022319_N0206_R103_T51PWQ_20180209T034928']
89,non_eruption,Nyamulagira_00,2017-04-28 00:00:00,2017-04-28 23:59:59,S2A,29.205321502686513,-1.4098876169903574,"POLYGON((29.16038972753155 -1.536498053621588,29.16039458202103 -1.283276169701501,29.25024842335199 -1.283276169701501,29.25025327784148 -1.536498053621588,29.16038972753155 -1.536498053621588))",89,"['S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083032_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083035_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083035_D05_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083039_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083039_D05_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083042_D05_N02.05.tar']",['S2A_MSIL1C_20170428T081011_N0205_R078_T35MQU_20170428T082529']
90,eruption,Nyamulagira_00,2018-04-18 00:00:00,2018-04-20 23:59:59,S2B,29.205321502686513,-1.4098876169903574,"POLYGON((29.16038972753155 -1.536498053621588,29.16039458202103 -1.283276169701501,29.25024842335199 -1.283276169701501,29.25025327784148 -1.536498053621588,29.16038972753155 -1.536498053621588))",90,"['S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083032_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083035_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083035_D05_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083039_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083039_D05_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170428T114421_S20170428T083042_D05_N02.05.tar']",['S2B_MSIL1C_20180418T080609_N0206_R078_T35MQU_20180418T102637']
91,non_eruption,Nyamulagira_01,2020-05-27 00:00:00,2020-05-27 23:59:59,S2B,29.20411987304784,-1.410574054520922,"POLYGON((29.159188083547 -1.537184490156541,29.15919294040237 -1.283962607735506,29.24904680569331 -1.283962607735506,29.24905166254868 -1.537184490156541,29.159188083547 -1.537184490156541))",91,"['S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083032_D04_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083035_D04_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083035_D05_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083039_D04_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083039_D05_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083043_D05_N02.09.tar', 'S2B_OPER_MSI_L0__GR_SGS__20200527T113905_S20200527T083043_D05_N02.09.tar']",['S2B_MSIL1C_20200527T080609_N0209_R078_T35MQU_20200527T105514']
92,eruption,Nyamulagira_01,2021-08-25 00:00:00,2021-08-25 23:59:59,S2A,29.20411987304784,-1.410574054520922,"POLYGON((29.159188083547 -1.537184490156541,29.15919294040237 -1.283962607735506,29.24904680569331 -1.283962607735506,29.24905166254868 -1.537184490156541,29.159188083547 -1.537184490156541))",92,"['S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083032_D04_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083035_D04_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083035_D05_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083039_D04_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083039_D05_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200527T104214_S20200527T083043_D05_N02.09.tar', 'S2B_OPER_MSI_L0__GR_SGS__20200527T113905_S20200527T083043_D05_N02.09.tar']",['S2A_MSIL1C_20210825T080611_N0301_R078_T35MQU_20210825T101419']
93,eruption,Nyamulagira_02,2022-03-13 00:00:00,2022-03-13 23:59:59,S2A,29.204463195801747,-1.4117753197120761,"POLYGON((29.1595313811802 -1.538385753604497,29.15953624217589 -1.285163873808556,29.2493901494276 -1.285163873808556,29.24939501042329 -1.538385753604497,29.1595313811802 -1.538385753604497))",93,"['S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083031_D04_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083034_D04_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083034_D05_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083038_D04_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083038_D05_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083042_D05_N03.00.tar']",['S2A_MSIL1C_20220313T080731_N0400_R078_T35MQU_20220313T092359']
94,non_eruption,Nyamulagira_02,2021-05-17 00:00:00,2021-05-17 23:59:59,S2A,29.204463195801747,-1.4117753197120761,"POLYGON((29.1595313811802 -1.538385753604497,29.15953624217589 -1.285163873808556,29.2493901494276 -1.285163873808556,29.24939501042329 -1.538385753604497,29.1595313811802 -1.538385753604497))",94,"['S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083031_D04_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083034_D04_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083034_D05_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083038_D04_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083038_D05_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210517T091119_S20210517T083042_D05_N03.00.tar']",['S2A_MSIL1C_20210517T080611_N0300_R078_T35MQU_20210517T092950']
95,non_eruption,Piton_de_la_Fournaise_00,2021-01-01 00:00:00,2021-01-01 23:59:59,S2A,55.708000586734265,-21.263486393175963,"POLYGON((55.65978367839637 -21.38992309097621,55.6598659441253 -21.1370340293231,55.75613522934323 -21.1370340293231,55.75621749507216 -21.38992309097621,55.65978367839637 -21.38992309097621))",95,"['S2A_OPER_MSI_L0__GR_EPAE_20210101T071315_S20210101T063513_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20210101T071315_S20210101T063516_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20210101T071315_S20210101T063520_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20210101T090009_S20210101T063520_D08_N02.09.tar']",['S2A_MSIL1C_20210101T063511_N0209_R134_T40KCB_20210101T071617']
96,eruption,Piton_de_la_Fournaise_00,2022-01-01 00:00:00,2022-01-01 23:59:59,S2B,55.708000586734265,-21.263486393175963,"POLYGON((55.65978367839637 -21.38992309097621,55.6598659441253 -21.1370340293231,55.75613522934323 -21.1370340293231,55.75621749507216 -21.38992309097621,55.65978367839637 -21.38992309097621))",96,"['S2A_OPER_MSI_L0__GR_EPAE_20210101T071315_S20210101T063513_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20210101T071315_S20210101T063516_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20210101T071315_S20210101T063520_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20210101T090009_S20210101T063520_D08_N02.09.tar']",['S2B_MSIL1C_20220101T063509_N0301_R134_T40KCB_20220101T070336']
97,non_eruption,Piton_de_la_Fournaise_01,2021-01-06 00:00:00,2021-01-06 23:59:59,S2B,55.708000586734265,-21.263486393175963,"POLYGON((55.65978367839637 -21.38992309097621,55.6598659441253 -21.1370340293231,55.75613522934323 -21.1370340293231,55.75621749507216 -21.38992309097621,55.65978367839637 -21.38992309097621))",97,"['S2B_OPER_MSI_L0__GR_EPAE_20210106T071026_S20210106T063512_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20210106T071026_S20210106T063515_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20210106T071026_S20210106T063519_D08_N02.09.tar']",['S2B_MSIL1C_20210106T063509_N0209_R134_T40KCB_20210106T071425']
98,eruption,Piton_de_la_Fournaise_01,2022-01-06 00:00:00,2022-01-06 23:59:59,S2A,55.708000586734265,-21.263486393175963,"POLYGON((55.65978367839637 -21.38992309097621,55.6598659441253 -21.1370340293231,55.75613522934323 -21.1370340293231,55.75621749507216 -21.38992309097621,55.65978367839637 -21.38992309097621))",98,"['S2B_OPER_MSI_L0__GR_EPAE_20210106T071026_S20210106T063512_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20210106T071026_S20210106T063515_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20210106T071026_S20210106T063519_D08_N02.09.tar']",['S2A_MSIL1C_20220106T063511_N0301_R134_T40KCB_20220106T070449']
99,non_eruption,Piton_de_la_Fournaise_02,2021-01-16 00:00:00,2021-01-16 23:59:59,S2B,55.708000586734265,-21.263486393175963,"POLYGON((55.65978367839637 -21.38992309097621,55.6598659441253 -21.1370340293231,55.75613522934323 -21.1370340293231,55.75621749507216 -21.38992309097621,55.65978367839637 -21.38992309097621))",99,"['S2B_OPER_MSI_L0__GR_VGS1_20210116T074157_S20210116T063512_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20210116T074157_S20210116T063515_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20210116T074157_S20210116T063519_D08_N02.09.tar']",['S2B_MSIL1C_20210116T063509_N0209_R134_T40KCB_20210116T074438']
100,eruption,Piton_de_la_Fournaise_02,2022-01-16 00:00:00,2022-01-16 23:59:59,S2A,55.708000586734265,-21.263486393175963,"POLYGON((55.65978367839637 -21.38992309097621,55.6598659441253 -21.1370340293231,55.75613522934323 -21.1370340293231,55.75621749507216 -21.38992309097621,55.65978367839637 -21.38992309097621))",100,"['S2B_OPER_MSI_L0__GR_VGS1_20210116T074157_S20210116T063512_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20210116T074157_S20210116T063515_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20210116T074157_S20210116T063519_D08_N02.09.tar']",['S2A_MSIL1C_20220116T063511_N0301_R134_T40KCB_20220116T070314']
101,eruption,Piton_de_la_Fournaise_10,2021-04-16 00:00:00,2021-04-16 23:59:59,S2B,55.708000586734265,-21.263486393175963,"POLYGON((55.65978367839637 -21.38992309097621,55.6598659441253 -21.1370340293231,55.75613522934323 -21.1370340293231,55.75621749507216 -21.38992309097621,55.65978367839637 -21.38992309097621))",101,"['S2B_OPER_MSI_L0__GR_VGS1_20210416T080851_S20210416T063508_D08_N03.00.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20210416T080851_S20210416T063511_D08_N03.00.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20210416T080851_S20210416T063515_D08_N03.00.tar']",['S2B_MSIL1C_20210416T063509_N0300_R134_T40KCB_20210416T081058']
102,eruption,Piton_de_la_Fournaise_11,2021-04-26 00:00:00,2021-04-26 23:59:59,S2B,55.708000586734265,-21.263486393175963,"POLYGON((55.65978367839637 -21.38992309097621,55.6598659441253 -21.1370340293231,55.75613522934323 -21.1370340293231,55.75621749507216 -21.38992309097621,55.65978367839637 -21.38992309097621))",102,"['S2B_OPER_MSI_L0__GR_VGS1_20210426T074551_S20210426T063508_D08_N03.00.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20210426T074551_S20210426T063511_D08_N03.00.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20210426T074551_S20210426T063515_D08_N03.00.tar']",['S2B_MSIL1C_20210426T063509_N0300_R134_T40KCB_20210426T074748']
103,eruption,Piton_de_la_Fournaise_12,2021-05-11 00:00:00,2021-05-11 23:59:59,S2A,55.743706153140515,-21.28012286388829,"POLYGON((55.69548379027349 -21.40655930568648,55.69556613588771 -21.15367074304682,55.79184617039332 -21.15367074304682,55.79192851600754 -21.40655930568648,55.69548379027349 -21.40655930568648))",103,"['S2A_OPER_MSI_L0__GR_VGS2_20210511T081754_S20210511T063519_D08_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210511T081754_S20210511T063519_D09_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210511T081754_S20210511T063522_D09_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210511T070621_S20210511T063512_D08_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210511T070621_S20210511T063515_D08_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210511T070621_S20210511T063519_D08_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210511T070621_S20210511T063519_D09_N03.00.tar', 'S2A_OPER_MSI_L0__GR_VGS4_20210511T070621_S20210511T063522_D09_N03.00.tar']",['S2A_MSIL1C_20210511T063511_N0300_R134_T40KCB_20210511T070828']
104,eruption,Piton_de_la_Fournaise_30,2020-02-11 00:00:00,2020-02-11 23:59:59,S2B,55.72688333819911,-21.243968137111594,"POLYGON((55.67867282249174 -21.37040513505644,55.67875499454945 -21.11751548835256,55.77501168184877 -21.11751548835256,55.77509385390648 -21.37040513505644,55.67867282249174 -21.37040513505644))",104,"['S2B_OPER_MSI_L0__GR_EPAE_20200211T083217_S20200211T063508_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200211T083217_S20200211T063511_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20200211T083217_S20200211T063515_D08_N02.09.tar']",['S2B_MSIL1C_20200211T063509_N0209_R134_T40KCB_20200211T083743']
105,eruption,Piton_de_la_Fournaise_31,2020-04-06 00:00:00,2020-04-06 23:59:59,S2A,55.72688333819911,-21.243968137111594,"POLYGON((55.67867282249174 -21.37040513505644,55.67875499454945 -21.11751548835256,55.77501168184877 -21.11751548835256,55.77509385390648 -21.37040513505644,55.67867282249174 -21.37040513505644))",105,"['S2A_OPER_MSI_L0__GR_EPAE_20200406T090330_S20200406T063510_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20200406T090330_S20200406T063513_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_EPAE_20200406T090330_S20200406T063517_D08_N02.09.tar']",['S2A_MSIL1C_20200406T063511_N0209_R134_T40KCB_20200406T090758']
106,eruption,Piton_de_la_Fournaise_32,2020-12-07 00:00:00,2020-12-07 23:59:59,S2B,55.72688333819911,-21.243968137111594,"POLYGON((55.67867282249174 -21.37040513505644,55.67875499454945 -21.11751548835256,55.77501168184877 -21.11751548835256,55.77509385390648 -21.37040513505644,55.67867282249174 -21.37040513505644))",106,"['S2B_OPER_MSI_L0__GR_EPAE_20201207T070712_S20201207T063511_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20201207T070712_S20201207T063514_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20201207T070712_S20201207T063518_D08_N02.09.tar']",['S2B_MSIL1C_20201207T063509_N0209_R134_T40KCB_20201207T071035']
107,eruption,Piton_de_la_Fournaise_40,2019-06-11 00:00:00,2019-06-11 23:59:59,S2B,55.72962992023036,-21.242368165395305,"POLYGON((55.68141992822418 -21.36880518793424,55.68150209260586 -21.1159154932912,55.77775774785486 -21.1159154932912,55.77783991223654 -21.36880518793424,55.68141992822418 -21.36880518793424))",107,,['S2A_MSIL1C_20190611T063511_N0207_R134_T40KCB_20190611T090242']
108,eruption,Poas_10,2019-03-22 00:00:00,2019-03-22 23:59:59,S2B,-84.230527, 10.196433,"POLYGON((-84.27614079836306 10.06985745311114,-84.27617682564545 10.3230011951466,-84.18487717435454 10.3230011951466,-84.18491320163693 10.06985745311114,-84.27614079836306 10.06985745311114))",108,"['S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161021_D04_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161025_D03_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161025_D04_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161029_D03_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161029_D04_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161032_D03_N02.06.tar']","['S2B_MSIL1C_20190322T160509_N0207_R054_T16PHS_20190322T205739', 'S2B_MSIL1C_20190322T160509_N0207_R054_T16PGS_20190322T205739']"
109,non_eruption,Poas_10,2018-03-17 00:00:00,2018-03-17 23:59:59,S2B,-84.230527, 10.196433,"POLYGON((-84.27614079836306 10.06985745311114,-84.27617682564545 10.3230011951466,-84.18487717435454 10.3230011951466,-84.18491320163693 10.06985745311114,-84.27614079836306 10.06985745311114))",109,"['S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161021_D04_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161025_D03_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161025_D04_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161029_D03_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161029_D04_N02.06.tar', 'S2B_OPER_MSI_L0__GR_EPAE_20180317T204224_S20180317T161032_D03_N02.06.tar']","['S2B_MSIL1C_20180317T160509_N0206_R054_T16PHS_20180317T204735', 'S2B_MSIL1C_20180317T160509_N0206_R054_T16PGS_20180317T204735']"
110,non_eruption,Poas_11,2018-04-01 00:00:00,2018-04-01 23:59:59,S2A,-84.23062, 10.19654,"POLYGON((-84.27623381339239 10.06996445389938,-84.2762698410729 10.32310819428028,-84.1849701589271 10.32310819428028,-84.18500618660761 10.06996445389938,-84.27623381339239 10.06996445389938))",110,"['S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161027_D04_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161031_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161031_D04_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161035_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161035_D04_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161038_D03_N02.06.tar']","['S2A_MSIL1C_20180401T160511_N0206_R054_T16PGS_20180401T222634', 'S2A_MSIL1C_20180401T160511_N0206_R054_T16PHS_20180401T222634']"
111,eruption,Poas_11,2019-04-01 00:00:00,2019-04-01 23:59:59,S2B,-84.23062, 10.19654,"POLYGON((-84.27623381339239 10.06996445389938,-84.2762698410729 10.32310819428028,-84.1849701589271 10.32310819428028,-84.18500618660761 10.06996445389938,-84.27623381339239 10.06996445389938))",111,"['S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161027_D04_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161031_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161031_D04_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161035_D03_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161035_D04_N02.06.tar', 'S2A_OPER_MSI_L0__GR_MPS__20180401T222201_S20180401T161038_D03_N02.06.tar']","['S2B_MSIL1C_20190401T160519_N0207_R054_T16PGS_20190401T192630', 'S2B_MSIL1C_20190401T160519_N0207_R054_T16PHS_20190401T192630']"
112,eruption,Poas_20,2017-04-26 00:00:00,2017-04-14 23:59:59,S2A,-84.230588, 10.196525,"POLYGON((-84.27620181128546 10.06994945378888,-84.27623783891016 10.32309319440173,-84.18493816108983 10.32309319440173,-84.18497418871453 10.06994945378888,-84.27620181128546 10.06994945378888))",112,"['S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161026_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161030_D03_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161030_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161034_D03_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161034_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161037_D03_N02.04.tar']",[]
